TaxiId,Latitude,Longitude,CLUSTER_ID
oncixpi,37.7815,-122.47737,"125"
oncixpi,37.78035,-122.45873,"102"
oncixpi,37.77935,-122.49998,"134"
oncixpi,37.77478,-122.50797,"237"
oncixpi,37.77748,-122.4813,"346"
oncixpi,37.7808,-122.48476,"314"
oncixpi,37.76178,-122.47676,"146"
oncixpi,37.73474,-122.47546,"347"
oncixpi,37.73504,-122.47506,"347"
oncixpi,37.77452,-122.45955,"311"
oncixpi,37.76962,-122.45196,"404"
oncixpi,37.77142,-122.45364,"117"
oncixpi,37.77154,-122.4673,"323"
oncixpi,37.78075,-122.46572,"32"
onghoji,37.78148,-122.4913,"43"
onghoji,37.77471,-122.45551,"220"
onghoji,37.78159,-122.48381,"263"
onghoji,37.78189,-122.48396,"263"
onghoji,37.73546,-122.45964,"139"
onghoji,37.72001,-122.4524,"386"
onghoji,37.7106,-122.4601,"203"
onghoji,37.71424,-122.45132,"405"
onghoji,37.73242,-122.43066,"264"
onghoji,37.71424,-122.45132,"405"
onghoji,37.73163,-122.42574,"160"
onghoji,37.71424,-122.45132,"405"
onghoji,37.73157,-122.42478,"127"
onghoji,37.71424,-122.45132,"405"
onghoji,37.73203,-122.42047,"327"
onghoji,37.71424,-122.45132,"405"
onghoji,37.73285,-122.41359,"42"
onghoji,37.71424,-122.45132,"405"
onghoji,37.73423,-122.41087,"248"
onghoji,37.71424,-122.45132,"405"
onghoji,37.74168,-122.40764,"147"
onghoji,37.78555,-122.4537,"290"
onghoji,37.76392,-122.46866,"400"
onghoji,37.75186,-122.47954,"342"
onghoji,37.71911,-122.43043,"174"
onghoji,37.78737,-122.45324,"290"
onghoji,37.76466,-122.47501,"349"
onghoji,37.78282,-122.46439,"232"
onghoji,37.7659,-122.46641,"46"
onghoji,37.76315,-122.47051,"352"
onghoji,37.78918,-122.45225,"290"
onghoji,37.784,-122.46988,"80"
onghoji,37.72143,-122.43191,"56"
onghoji,37.71903,-122.46626,"86"
onghoji,37.77648,-122.46292,"321"
onghoji,37.78746,-122.49047,"285"
onghoji,37.77082,-122.4685,"323"
onghoji,37.77095,-122.46831,"323"
onghoji,37.72105,-122.43751,"169"
onghoji,37.74306,-122.42156,"124"
onghoji,37.74032,-122.41514,"241"
onghoji,37.74349,-122.46699,"132"
onghoji,37.74355,-122.46619,"132"
onghoji,37.74118,-122.43778,"131"
onghoji,37.76521,-122.46422,"46"
onghoji,37.76232,-122.46591,"140"
onghoji,37.71875,-122.43919,"345"
onghoji,37.74329,-122.4213,"124"
onghoji,37.74106,-122.42362,"274"
onghoji,37.76328,-122.46626,"288"
onghoji,37.78055,-122.50515,"402"
onghoji,37.78152,-122.50378,"58"
onghoji,37.7828,-122.50391,"58"
onghoji,37.78185,-122.50393,"58"
onghoji,37.78259,-122.50386,"58"
onghoji,37.7828,-122.5037,"58"
onghoji,37.71398,-122.43573,"109"
onghoji,37.76568,-122.4693,"400"
onghoji,37.76534,-122.47294,"135"
onghoji,37.78603,-122.4571,"107"
onghoji,37.76573,-122.46455,"46"
onghoji,37.71392,-122.46894,"253"
onghoji,37.78587,-122.47438,"277"
onghoji,37.78113,-122.45913,"102"
onghoji,37.77731,-122.46397,"321"
onghoji,37.75561,-122.46357,"212"
onghoji,37.78297,-122.46119,"251"
onghoji,37.73355,-122.44198,"10"
onghoji,37.78272,-122.48488,"263"
onghoji,37.78585,-122.48301,"8"
onghoji,37.77993,-122.48663,"161"
onghoji,37.78567,-122.48084,"8"
onghoji,37.74294,-122.42157,"124"
onghoji,37.76396,-122.4694,"400"
onghoji,37.76038,-122.50831,"26"
onghoji,37.76306,-122.45954,"100"
onghoji,37.73237,-122.40003,"221"
onghoji,37.74185,-122.42572,"257"
onghoji,37.76889,-122.45356,"239"
onghoji,37.76804,-122.46676,"46"
onghoji,37.72237,-122.39612,"315"
onghoji,37.72079,-122.39648,"315"
onghoji,37.72295,-122.43601,"169"
onghoji,37.74305,-122.42166,"124"
onghoji,37.77037,-122.45181,"404"
onghoji,37.77096,-122.46823,"323"
onghoji,37.75165,-122.48818,"71"
onghoji,37.7692,-122.4531,"404"
onghoji,37.77701,-122.45864,"311"
onghoji,37.78747,-122.46244,"64"
onghoji,37.78278,-122.45912,"251"
onghoji,37.7633,-122.48381,"343"
onghoji,37.79082,-122.45265,"44"
onghoji,37.78403,-122.45551,"107"
onghoji,37.72514,-122.43117,"341"
onghoji,37.78159,-122.45527,"273"
onghoji,37.78074,-122.46839,"306"
onghoji,37.78097,-122.46845,"306"
onghoji,37.71173,-122.40505,"172"
onghoji,37.72859,-122.43138,"128"
onghoji,37.73724,-122.42639,"189"
onghoji,37.76602,-122.45888,"319"
onghoji,37.74263,-122.43843,"60"
onghoji,37.76531,-122.46854,"400"
onghoji,37.7802,-122.48074,"164"
onghoji,37.78378,-122.48813,"99"
onghoji,37.78101,-122.46202,"232"
onghoji,37.77831,-122.46408,"321"
onghoji,37.7393,-122.42383,"63"
onghoji,37.72427,-122.43416,"335"
onghoji,37.78105,-122.46087,"102"
onghoji,37.7831,-122.46243,"232"
onghoji,37.78441,-122.47277,"277"
onghoji,37.78445,-122.47452,"277"
onghoji,37.78309,-122.46138,"251"
onghoji,37.7832,-122.46152,"251"
onghoji,37.77483,-122.45372,"220"
onghoji,37.77425,-122.45384,"220"
onghoji,37.76918,-122.45337,"404"
onghoji,37.77591,-122.4661,"374"
onghoji,37.76939,-122.45213,"404"
onghoji,37.76931,-122.45219,"404"
onghoji,37.7441,-122.42078,"419"
onkawcel,37.78144,-122.48596,"314"
onkawcel,37.78214,-122.5037,"58"
onkawcel,37.73452,-122.476,"347"
onkawcel,37.76343,-122.46627,"288"
onkawcel,37.76618,-122.46002,"319"
onkawcel,37.77992,-122.4857,"314"
onkawcel,37.78241,-122.473,"249"
onkawcel,37.77024,-122.45345,"404"
onkawcel,37.70834,-122.44129,"297"
onkawcel,37.74038,-122.42349,"274"
onkawcel,37.74408,-122.42079,"419"
onkawcel,37.72153,-122.45051,"353"
onkawcel,37.77607,-122.48342,"50"
onkawcel,37.78687,-122.45732,"107"
onkawcel,37.78708,-122.45563,"107"
onkawcel,37.77972,-122.46403,"232"
onkawcel,37.78596,-122.45728,"107"
onkawcel,37.75793,-122.46476,"334"
onkawcel,37.73554,-122.47154,"186"
onkawcel,37.7433,-122.42294,"124"
onkawcel,37.73543,-122.42468,"326"
onkawcel,37.70835,-122.41977,"418"
onkawcel,37.74374,-122.42106,"419"
onkawcel,37.70897,-122.44802,"90"
onkawcel,37.74373,-122.42114,"419"
onkawcel,37.73368,-122.43398,"70"
onkawcel,37.77326,-122.4778,"185"
onkawcel,37.7724,-122.48725,"293"
onkawcel,37.7633,-122.47826,"21"
onkawcel,37.76459,-122.45256,"38"
onkawcel,37.76351,-122.47389,"349"
onkawcel,37.76219,-122.48246,"158"
onkawcel,37.74729,-122.48135,"223"
onkawcel,37.73799,-122.47432,"355"
onkawcel,37.7381,-122.46922,"52"
onkawcel,37.73956,-122.46853,"52"
onkawcel,37.75047,-122.48596,"71"
onkawcel,37.7577,-122.48538,"394"
onkawcel,37.76814,-122.45319,"239"
onkawcel,37.76363,-122.4571,"243"
onkawcel,37.75565,-122.46459,"212"
onkawcel,37.75212,-122.47426,"427"
onkawcel,37.76379,-122.45715,"243"
onkawcel,37.71825,-122.43428,"365"
onkawcel,37.73209,-122.46965,"359"
onkawcel,37.74325,-122.48114,"332"
onkawcel,37.73133,-122.45644,"385"
onkawcel,37.73702,-122.44604,"202"
onkawcel,37.73801,-122.44945,"384"
onkawcel,37.73875,-122.44885,"384"
onkawcel,37.73801,-122.44945,"384"
onkawcel,37.78182,-122.46976,"306"
onkawcel,37.73705,-122.47014,"52"
onkawcel,37.71065,-122.43248,"199"
onkawcel,37.76337,-122.45787,"100"
onkawcel,37.763,-122.45957,"100"
onkawcel,37.76297,-122.4578,"100"
onkawcel,37.77532,-122.46824,"126"
onkawcel,37.78312,-122.46235,"232"
onkawcel,37.74458,-122.42681,"257"
onkawcel,37.76378,-122.45761,"100"
onkawcel,37.77874,-122.46523,"374"
onkawcel,37.776,-122.47143,"126"
onkawcel,37.7657,-122.47027,"135"
onkawcel,37.7705,-122.4538,"404"
onkawcel,37.76291,-122.45951,"100"
onkawcel,37.7449,-122.40001,"37"
onkawcel,37.76409,-122.46447,"288"
onkawcel,37.78652,-122.45922,"227"
onkawcel,37.77548,-122.46928,"126"
onkawcel,37.78021,-122.47832,"383"
onkawcel,37.76335,-122.45803,"100"
onkawcel,37.73271,-122.40511,"123"
onkawcel,37.72442,-122.42538,"137"
onkawcel,37.72632,-122.43353,"335"
onkawcel,37.77849,-122.46734,"374"
onkawcel,37.77829,-122.47921,"383"
onkawcel,37.7786,-122.51373,"0"
onkawcel,37.77297,-122.49605,"165"
onkawcel,37.761,-122.49744,"162"
onkawcel,37.764,-122.46619,"288"
onkawcel,37.73977,-122.46685,"340"
onkawcel,37.72591,-122.46082,"200"
onkawcel,37.73895,-122.46639,"340"
onkawcel,37.74161,-122.44022,"60"
onkawcel,37.73308,-122.42264,"127"
onkawcel,37.74291,-122.40527,"356"
onkawcel,37.75693,-122.48525,"394"
onkawcel,37.71875,-122.42859,"88"
onkawcel,37.72108,-122.42756,"364"
onkawcel,37.71967,-122.46588,"86"
onkawcel,37.73473,-122.41879,"286"
onkawcel,37.73267,-122.38544,"171"
onkawcel,37.73879,-122.43664,"131"
onkawcel,37.7757,-122.50806,"237"
onkawcel,37.77318,-122.4842,"424"
onkawcel,37.78582,-122.45871,"251"
onkawcel,37.73945,-122.37762,"336"
onkawcel,37.72305,-122.43913,"169"
onkawcel,37.7393,-122.46635,"340"
onkawcel,37.74082,-122.46595,"340"
onkawcel,37.73466,-122.47187,"186"
onkawcel,37.76402,-122.4665,"288"
onkawcel,37.75081,-122.47609,"427"
onkawcel,37.70969,-122.46266,"149"
onkawcel,37.77679,-122.45505,"14"
onkawcel,37.77343,-122.4652,"378"
onkawcel,37.80069,-122.45873,"92"
onkawcel,37.7633,-122.45804,"100"
onkawcel,37.77786,-122.46629,"374"
onkawcel,37.78091,-122.46409,"232"
onkawcel,37.77929,-122.46122,"321"
onkawcel,37.80746,-122.47482,"351"
onkawcel,37.71868,-122.45914,"156"
onkawcel,37.72408,-122.42905,"341"
onkawcel,37.71613,-122.44041,"28"
onkawcel,37.72836,-122.44843,"91"
onkawcel,37.80042,-122.45706,"302"
onkawcel,37.78525,-122.46887,"80"
onkawcel,37.78478,-122.4648,"354"
onkawcel,37.78084,-122.45194,"363"
onkawcel,37.74188,-122.50445,"196"
onkawcel,37.77293,-122.45364,"117"
onkawcel,37.77294,-122.45364,"117"
onkawcel,37.78525,-122.46188,"64"
onkawcel,37.74307,-122.42492,"414"
onkawcel,37.72726,-122.37244,"313"
onkawcel,37.78404,-122.45316,"363"
onkawcel,37.73506,-122.39292,"48"
onkawcel,37.80758,-122.47501,"351"
ononma,37.78677,-122.45673,"107"
ononma,37.78296,-122.48056,"8"
ononma,37.7577,-122.46196,"275"
ononma,37.7438,-122.42442,"414"
ononma,37.73446,-122.43888,"376"
ononma,37.7636,-122.47391,"349"
ononma,37.76307,-122.47387,"349"
ononma,37.76341,-122.46528,"288"
ononma,37.78267,-122.46633,"157"
ononma,37.76336,-122.45816,"100"
ononma,37.77836,-122.51356,"0"
ononma,37.75563,-122.50561,"413"
ononma,37.74148,-122.46958,"298"
ononma,37.78094,-122.46723,"32"
ononma,37.75117,-122.50348,"175"
ononma,37.77359,-122.51016,"409"
ononma,37.77981,-122.49355,"205"
ononma,37.74233,-122.42314,"124"
ononma,37.77992,-122.4906,"205"
ononma,37.78023,-122.48382,"314"
ononma,37.78045,-122.48028,"164"
ononma,37.79309,-122.47975,"426"
ononma,37.71432,-122.39733,"113"
ononma,37.78013,-122.48266,"164"
ononma,37.77581,-122.49299,"415"
ononma,37.77712,-122.45865,"311"
ononma,37.78523,-122.46331,"354"
ononma,37.7398,-122.41707,"115"
ononma,37.72661,-122.40858,"93"
ononma,37.76042,-122.47035,"352"
ononma,37.73772,-122.47082,"52"
ononma,37.78378,-122.48839,"99"
ononma,37.74482,-122.41245,"322"
ononma,37.73833,-122.3852,"112"
ononma,37.76822,-122.45326,"239"
ononma,37.76264,-122.45231,"282"
ononma,37.7425,-122.4219,"124"
ononma,37.75688,-122.50783,"152"
ononma,37.78413,-122.47636,"391"
ononma,37.73635,-122.42342,"326"
ononma,37.74446,-122.42067,"419"
ononma,37.76933,-122.45203,"404"
ononma,37.70936,-122.45103,"2"
ononma,37.70922,-122.45152,"2"
ononma,37.70904,-122.45181,"2"
ononma,37.73032,-122.4157,"214"
ononma,37.7307,-122.429,"264"
ononma,37.75457,-122.46571,"212"
ononma,37.72215,-122.43357,"56"
ononma,37.7851,-122.46425,"354"
ononma,37.7637,-122.45738,"243"
ononma,37.73161,-122.42092,"127"
ononma,37.74366,-122.42131,"419"
ononma,37.71581,-122.38342,"299"
ononma,37.78543,-122.46078,"64"
ononma,37.7803,-122.47937,"383"
ononma,37.78524,-122.50002,"219"
ononma,37.76568,-122.46644,"46"
ononma,37.78134,-122.46325,"232"
ononma,37.7812,-122.46306,"232"
ononma,37.80172,-122.45681,"302"
ononma,37.7805,-122.47442,"249"
ononma,37.78304,-122.46292,"232"
ononma,37.7776,-122.49799,"372"
ononma,37.78091,-122.45305,"363"
ononma,37.722,-122.43375,"56"
ononma,37.71671,-122.44083,"28"
ononma,37.70926,-122.44282,"297"
ononma,37.73416,-122.43187,"425"
ononma,37.74314,-122.42428,"414"
ononma,37.74381,-122.42457,"414"
ononma,37.78069,-122.4703,"306"
ononma,37.77556,-122.48546,"50"
ononma,37.78124,-122.45688,"273"
ononma,37.73736,-122.39533,"338"
ononma,37.74202,-122.42161,"124"
ononma,37.75894,-122.48975,"145"
ononma,37.74416,-122.39895,"330"
ononma,37.76344,-122.45751,"100"
ononma,37.78425,-122.4801,"8"
ononma,37.77368,-122.49614,"165"
ononma,37.78053,-122.47814,"383"
ononma,37.78045,-122.48034,"164"
ononma,37.78047,-122.45503,"273"
ononma,37.71124,-122.38929,"234"
ononma,37.74342,-122.40035,"37"
ononma,37.71198,-122.39249,"76"
ononma,37.72952,-122.4032,"281"
ononma,37.71927,-122.39948,"261"
ononma,37.78448,-122.48609,"178"
ononma,37.78404,-122.45443,"363"
ononma,37.74128,-122.42263,"274"
ononma,37.72789,-122.42115,"96"
ononma,37.76447,-122.45292,"38"
ononma,37.72062,-122.48404,"41"
ononma,37.75971,-122.48234,"47"
ononma,37.7423,-122.4386,"60"
ononma,37.76601,-122.46629,"46"
ononma,37.78225,-122.47841,"391"
ononma,37.74457,-122.43905,"60"
ononma,37.79064,-122.45959,"227"
ononma,37.76927,-122.45302,"404"
ononma,37.76211,-122.46621,"140"
ononma,37.79063,-122.45961,"227"
ononma,37.7245,-122.4349,"335"
ononma,37.72315,-122.43593,"169"
ononma,37.73012,-122.41947,"96"
ononma,37.72134,-122.43727,"169"
ononma,37.71763,-122.43698,"345"
ononma,37.77475,-122.45955,"311"
ononma,37.74438,-122.42245,"419"
ononma,37.73908,-122.42389,"63"
ononma,37.73429,-122.39104,"48"
ononma,37.72851,-122.37129,"313"
ononma,37.77023,-122.46926,"323"
ononma,37.79063,-122.45963,"227"
ononma,37.71172,-122.46547,"423"
ononma,37.74019,-122.42348,"274"
ononma,37.72099,-122.47508,"74"
ononma,37.71835,-122.46448,"188"
ononma,37.74001,-122.46673,"340"
ononma,37.73939,-122.41651,"115"
ononma,37.77534,-122.46364,"138"
ononma,37.78006,-122.48822,"161"
ononma,37.73826,-122.50008,"72"
ononma,37.76334,-122.45683,"243"
ononma,37.77034,-122.45385,"404"
ononma,37.78475,-122.46769,"157"
ononma,37.72977,-122.36911,"228"
ononma,37.77984,-122.461,"102"
ononma,37.78166,-122.50376,"58"
ononma,37.78566,-122.45964,"251"
ononma,37.74198,-122.49388,"229"
ononma,37.74188,-122.50182,"153"
ononma,37.77729,-122.46318,"321"
ononma,37.71778,-122.44835,"69"
ononma,37.78379,-122.47314,"277"
ononma,37.78024,-122.47958,"383"
ononma,37.78186,-122.48918,"99"
ononma,37.78276,-122.46809,"157"
ononma,37.77699,-122.48671,"50"
ononma,37.77731,-122.46382,"321"
ononma,37.71219,-122.40623,"172"
ononma,37.76531,-122.47507,"349"
ononma,37.72699,-122.42662,"20"
ononma,37.76588,-122.46667,"46"
ononma,37.7653,-122.47625,"349"
ononma,37.77367,-122.46397,"138"
ononma,37.77372,-122.46397,"138"
ononma,37.72592,-122.46396,"235"
ononma,37.78136,-122.45568,"273"
ononma,37.76489,-122.45724,"243"
ononma,37.77464,-122.45469,"220"
ononma,37.78052,-122.49338,"205"
ononma,37.74335,-122.47056,"298"
ononma,37.76447,-122.45286,"38"
ononma,37.73589,-122.42444,"326"
ononma,37.72047,-122.43061,"56"
ononma,37.78435,-122.47094,"80"
ononma,37.78259,-122.4713,"306"
ononma,37.78287,-122.46332,"232"
ononma,37.73492,-122.42506,"326"
ononma,37.76053,-122.47804,"146"
ononma,37.76044,-122.50614,"141"
onvahe,37.71216,-122.40634,"172"
onvahe,37.72744,-122.36478,"1"
onvahe,37.74264,-122.40881,"147"
onvahe,37.78123,-122.46099,"102"
onvahe,37.78096,-122.4632,"232"
onvahe,37.78102,-122.46253,"232"
onvahe,37.78268,-122.46868,"157"
onvahe,37.76873,-122.46814,"323"
onvahe,37.77036,-122.45233,"404"
onvahe,37.73957,-122.49806,"318"
onvahe,37.76449,-122.45275,"38"
onvahe,37.74573,-122.45217,"266"
onvahe,37.78104,-122.46101,"102"
onvahe,37.78284,-122.46334,"232"
onvahe,37.74488,-122.47474,"150"
onvahe,37.78115,-122.45988,"102"
onvahe,37.78263,-122.46866,"306"
onvahe,37.73602,-122.39294,"48"
onvahe,37.74095,-122.41198,"241"
onvahe,37.73488,-122.41243,"248"
onvahe,37.7835,-122.47647,"391"
onvahe,37.77627,-122.48612,"50"
onvahe,37.76375,-122.45205,"282"
onvahe,37.77143,-122.46006,"78"
onvahe,37.74496,-122.42685,"257"
onvahe,37.77973,-122.49471,"344"
onvahe,37.76489,-122.45778,"243"
onvahe,37.78607,-122.4562,"107"
onvahe,37.7857,-122.48188,"8"
onvahe,37.76331,-122.45825,"100"
onvahe,37.76361,-122.45772,"100"
onvahe,37.7306,-122.40287,"281"
onvahe,37.76182,-122.47645,"146"
onvahe,37.76408,-122.46612,"288"
onvahe,37.75954,-122.46293,"275"
onvahe,37.78653,-122.45323,"290"
onvahe,37.76817,-122.45322,"239"
onvahe,37.7869,-122.4733,"277"
onvahe,37.73107,-122.41778,"327"
onvahe,37.76426,-122.46034,"333"
onvahe,37.76464,-122.46855,"400"
onvahe,37.7182,-122.40079,"261"
onvahe,37.74515,-122.50054,"153"
onvahe,37.74276,-122.40508,"356"
onvahe,37.78751,-122.46235,"64"
onvahe,37.78291,-122.46672,"157"
onvahe,37.786,-122.4572,"107"
onvahe,37.77299,-122.45395,"117"
onvahe,37.78022,-122.47972,"383"
onvahe,37.77285,-122.51003,"409"
onvahe,37.78244,-122.47556,"125"
onvahe,37.77387,-122.46911,"126"
onvahe,37.76434,-122.48264,"343"
onvahe,37.76039,-122.46492,"140"
onvahe,37.73964,-122.40444,"195"
onvahe,37.73995,-122.4044,"195"
onvahe,37.72889,-122.42143,"96"
onvahe,37.74176,-122.42992,"31"
onvahe,37.73908,-122.41622,"115"
onvahe,37.7308,-122.40497,"281"
onvahe,37.76571,-122.46748,"400"
onvahe,37.75435,-122.47211,"320"
onvahe,37.73057,-122.42918,"264"
onvahe,37.75137,-122.4962,"197"
onvahe,37.78587,-122.45583,"107"
onvahe,37.72877,-122.43119,"128"
onvahe,37.71243,-122.45748,"206"
onvahe,37.72915,-122.39066,"254"
onvahe,37.72996,-122.39778,"221"
onvahe,37.77564,-122.45407,"220"
onvahe,37.78044,-122.46208,"232"
onvahe,37.7437,-122.42649,"257"
onvahe,37.73764,-122.43476,"250"
onvahe,37.77322,-122.50997,"409"
onvahe,37.72545,-122.43775,"79"
onvahe,37.78298,-122.46236,"232"
onvahe,37.78778,-122.45926,"227"
onvahe,37.73548,-122.43032,"425"
onvahe,37.78657,-122.46572,"354"
onvahe,37.78141,-122.45691,"273"
onvahe,37.76396,-122.4689,"400"
onvahe,37.72284,-122.43305,"56"
onvahe,37.72002,-122.42635,"88"
onvahe,37.7809,-122.46411,"232"
onvahe,37.77986,-122.50529,"402"
onvahe,37.76239,-122.46224,"6"
onvahe,37.76383,-122.457,"243"
onvahe,37.76936,-122.45251,"404"
onvahe,37.74187,-122.42953,"31"
onvahe,37.74286,-122.42242,"124"
onvahe,37.78289,-122.48921,"99"
onvahe,37.78463,-122.47855,"391"
onvahe,37.73419,-122.42599,"160"
onvahe,37.74459,-122.43908,"60"
onvahe,37.73988,-122.40442,"195"
onvahe,37.73384,-122.40051,"110"
onvahe,37.72977,-122.43577,"317"
onvahe,37.80439,-122.4522,"3"
onvahe,37.80459,-122.47573,"106"
onvahe,37.77463,-122.45604,"220"
onvahe,37.76405,-122.46609,"288"
onvahe,37.76467,-122.46621,"288"
onvahe,37.77209,-122.49571,"165"
onvahe,37.73705,-122.42404,"63"
onvahe,37.73548,-122.42476,"326"
onvahe,37.73516,-122.42489,"326"
onvahe,37.72949,-122.42411,"20"
onvahe,37.73434,-122.42448,"326"
onvahe,37.73538,-122.42455,"326"
onvahe,37.73481,-122.41568,"339"
onvahe,37.7286,-122.43137,"128"
onvahe,37.72325,-122.45327,"143"
onvahe,37.72225,-122.47535,"74"
onvahe,37.76302,-122.47724,"21"
onvahe,37.76517,-122.47742,"21"
onvahe,37.78,-122.48491,"314"
onvahe,37.77981,-122.50913,"213"
onvahe,37.78291,-122.46578,"157"
onvahe,37.78294,-122.46575,"157"
onvahe,37.76158,-122.45206,"282"
onvahe,37.80157,-122.45465,"302"
onvahe,37.73733,-122.41347,"248"
onvahe,37.72631,-122.43254,"335"
onvahe,37.74014,-122.4218,"274"
onvahe,37.73637,-122.41778,"339"
onvahe,37.75158,-122.49137,"192"
onvahe,37.74049,-122.42772,"189"
onvahe,37.78075,-122.47052,"306"
onvahe,37.7856,-122.48625,"178"
onvahe,37.78289,-122.46228,"232"
onvahe,37.78247,-122.4752,"125"
onvahe,37.78252,-122.47401,"249"
onvahe,37.78617,-122.45616,"107"
onvahe,37.73962,-122.42365,"63"
onvahe,37.72145,-122.4372,"169"
onvahe,37.71952,-122.43884,"345"
onvahe,37.71147,-122.43819,"428"
onvahe,37.71217,-122.44351,"180"
onvahe,37.76606,-122.46417,"46"
onvahe,37.78301,-122.46012,"251"
onvahe,37.76246,-122.46405,"6"
onvahe,37.77257,-122.45249,"117"
onvahe,37.76808,-122.45329,"239"
onvahe,37.803,-122.45872,"324"
onvahe,37.78064,-122.46444,"232"
onvahe,37.7805,-122.46638,"32"
onvahe,37.74357,-122.43117,"31"
onvahe,37.75293,-122.50531,"65"
onvahe,37.76283,-122.49753,"162"
onvahe,37.78263,-122.46121,"102"
onvahe,37.78641,-122.45415,"290"
onvahe,37.73762,-122.42395,"63"
onvahe,37.77333,-122.47021,"126"
onvahe,37.73065,-122.42932,"264"
onvahe,37.72001,-122.43082,"174"
onvahe,37.72369,-122.43446,"335"
onvahe,37.73169,-122.43779,"179"
onvahe,37.78663,-122.46363,"354"
onvahe,37.78612,-122.47436,"277"
onvahe,37.73797,-122.39786,"295"
onvahe,37.7616,-122.47773,"146"
onvahe,37.78085,-122.46574,"32"
onvahe,37.78191,-122.48487,"263"
onvahe,37.78426,-122.47738,"391"
onvahe,37.73465,-122.41207,"248"
onvahe,37.72485,-122.43462,"335"
onvahe,37.72283,-122.42657,"364"
onvahe,37.71651,-122.40226,"388"
onvahe,37.71652,-122.4412,"28"
onvahe,37.71427,-122.46332,"309"
onvahe,37.73329,-122.3897,"48"
onvahe,37.72642,-122.40416,"17"
onvahe,37.72549,-122.43417,"335"
onvahe,37.71013,-122.45464,"2"
onvahe,37.7814,-122.4654,"32"
onvahe,37.7391,-122.46024,"407"
onvahe,37.80382,-122.46755,"337"
onvahe,37.74368,-122.42764,"257"
onvahe,37.75865,-122.48866,"145"
onvahe,37.78011,-122.48672,"161"
onvahe,37.72328,-122.43586,"169"
onwohyss,37.76519,-122.45451,"38"
onwohyss,37.774,-122.4612,"138"
onwohyss,37.73111,-122.40504,"281"
onwohyss,37.78173,-122.4532,"363"
onwohyss,37.78173,-122.4532,"363"
onwohyss,37.71993,-122.46808,"86"
onwohyss,37.77434,-122.46608,"378"
onwohyss,37.72526,-122.43,"341"
onwohyss,37.77612,-122.49951,"19"
onwohyss,37.78268,-122.50387,"58"
onwohyss,37.72142,-122.43772,"169"
onwohyss,37.78818,-122.45336,"290"
onwohyss,37.78585,-122.46037,"64"
onwohyss,37.78608,-122.45332,"290"
onwohyss,37.77979,-122.46313,"321"
onwohyss,37.78072,-122.47393,"249"
onwohyss,37.78553,-122.46085,"64"
onwohyss,37.7807,-122.47355,"249"
onwohyss,37.78782,-122.45747,"107"
onwohyss,37.74103,-122.42566,"189"
onwohyss,37.78505,-122.465,"354"
onwohyss,37.71598,-122.47233,"216"
onwohyss,37.78179,-122.4838,"263"
onwohyss,37.78139,-122.46434,"232"
onwohyss,37.78296,-122.46337,"232"
onwohyss,37.77369,-122.4629,"138"
onwohyss,37.7678,-122.45332,"239"
onwohyss,37.75935,-122.47582,"303"
onwohyss,37.77117,-122.46792,"323"
onwohyss,37.77495,-122.45474,"220"
onwohyss,37.78512,-122.46419,"354"
onwohyss,37.7824,-122.47538,"125"
onwohyss,37.78632,-122.4714,"80"
onwohyss,37.76001,-122.47432,"68"
onwohyss,37.76053,-122.46229,"6"
onwohyss,37.73408,-122.44552,"377"
onwohyss,37.77525,-122.46546,"378"
onwohyss,37.73773,-122.40838,"360"
onwohyss,37.78619,-122.47007,"80"
onwohyss,37.76602,-122.46212,"333"
onwohyss,37.76493,-122.45722,"243"
onwohyss,37.78295,-122.46229,"232"
onwohyss,37.73502,-122.40459,"262"
onwohyss,37.761,-122.49739,"162"
onwohyss,37.73871,-122.41788,"115"
onwohyss,37.77826,-122.46729,"374"
onwohyss,37.77477,-122.47788,"185"
onwohyss,37.76153,-122.50061,"218"
onwohyss,37.76288,-122.50721,"429"
onwohyss,37.71926,-122.38996,"300"
onwohyss,37.7442,-122.4324,"31"
onwohyss,37.77675,-122.48123,"346"
onwohyss,37.73207,-122.4088,"398"
onwohyss,37.74255,-122.48982,"190"
onwohyss,37.77728,-122.45689,"311"
onwohyss,37.76532,-122.45854,"319"
onwohyss,37.78106,-122.45882,"102"
onwohyss,37.77732,-122.45977,"311"
onyacju,37.74461,-122.42576,"414"
onyacju,37.78338,-122.48821,"99"
onyacju,37.74499,-122.40762,"147"
onyacju,37.74491,-122.40769,"147"
onyacju,37.76357,-122.45698,"243"
onyacju,37.76937,-122.4523,"404"
onyacju,37.76422,-122.46425,"288"
onyacju,37.76282,-122.45218,"282"
onyacju,37.78031,-122.47867,"383"
onyacju,37.80765,-122.47482,"351"
onyacju,37.77919,-122.46953,"306"
onyacju,37.78191,-122.48644,"99"
onyacju,37.78046,-122.47504,"125"
onyacju,37.77929,-122.50067,"134"
onyacju,37.78066,-122.46956,"306"
onyacju,37.76253,-122.47821,"146"
onyacju,37.7637,-122.45691,"243"
onyacju,37.7616,-122.47786,"146"
onyacju,37.74252,-122.48947,"190"
onyacju,37.77823,-122.48451,"50"
onyacju,37.78506,-122.46139,"64"
onyacju,37.77011,-122.45308,"404"
onyacju,37.74079,-122.45623,"133"
onyacju,37.78296,-122.47849,"391"
onyacju,37.78043,-122.47969,"383"
onyacju,37.77992,-122.48532,"314"
onyacju,37.78228,-122.4859,"99"
